Day, Diff, Value
49, -57, 5.000000
76, 10, -5.000000
62, 77, 5.000000
9, 71, -10.000000
22, -12, 5.000000
59, -134, 5.000000
36, -45, 5.000000
73, -81, 5.000000
18, 143, 5.000000
66, 131, 5.000000
89, 34, -5.000000
75, 83, -5.000000
38, 37, 5.000000
8, 24, -10.000000
23, -65, 5.000000
60, -85, 5.000000
37, -148, 5.000000
74, -26, 5.000000
51, 11, 5.000000
17, -78, 5.000000
37, 100, 5.000000
47, -105, 5.000000
8, -138, 5.000000
61, -44, 5.000000
64, 61, 5.000000
4, -64, 5.000000
50, 64, 5.000000
13, 76, -10.000000
18, -125, 5.000000
71, -113, 5.000000
32, -50, 5.000000
85, -68, 5.000000
70, 150, 5.000000
79, 108, 5.000000
26, 24, 5.000000
5, -97, 5.000000
42, -85, 5.000000
12, 27, -10.000000
19, -80, 5.000000
56, -90, 5.000000
33, -143, 5.000000
86, -27, -10.000000
55, 4, 5.000000
29, -89, 5.000000
25, 81, 5.000000
43, -24, 5.000000
57, -39, 5.000000
68, 32, 5.000000
0, -37, 5.000000
54, 119, 5.000000
1, 121, -10.000000
30, -114, 5.000000
67, -128, 5.000000
81, -63, 5.000000
67, 121, 5.000000
30, 15, 5.000000
1, -116, 5.000000
54, -74, 5.000000
0, 46, -10.000000
68, -47, 5.000000
57, 28, 5.000000
20, 144, 5.000000
43, 17, 5.000000
25, -92, 5.000000
29, 94, 5.000000
55, -3, 5.000000
86, 0, -10.000000
56, 83, 5.000000
19, 73, -10.000000
12, -18, 5.000000
42, 106, 5.000000
5, 102, -10.000000
26, -99, 5.000000
79, -107, 5.000000
70, -137, 5.000000
32, 59, 0.000000
71, 122, 5.000000
18, 2, 5.000000
13, -71, 5.000000
50, -123, 5.000000
4, 49, -10.000000
64, -52, 5.000000
61, 17, 5.000000
8, 131, -10.000000
47, 98, 5.000000
37, -111, 5.000000
17, 75, -10.000000
51, -18, 5.000000
74, 31, -5.000000
60, 94, 5.000000
23, 74, 5.000000
8, -31, 5.000000
38, -96, 5.000000
75, -74, 5.000000
89, -37, -10.000000
18, -138, 5.000000
36, 38, 5.000000
59, 143, 5.000000
22, 113, 5.000000
9, -74, 5.000000
62, -120, 5.000000
80, -1, -10.000000
49, 6, 5.000000
12, 142, 5.000000
35, 119, 5.000000
33, -114, 5.000000
63, -37, 5.000000
78, 42, -5.000000
6, -35, 5.000000
48, 73, 5.000000
11, 95, -10.000000
20, -12, 5.000000
34, 148, 5.000000
34, -73, 5.000000
87, -93, 5.000000
30, -139, 5.000000
24, 17, 5.000000
7, -90, 5.000000
44, -84, 5.000000
63, 144, 5.000000
10, 108, -10.000000
21, -93, 5.000000
58, -97, 5.000000
72, -14, 5.000000
53, 59, 5.000000
31, -50, 5.000000
39, 120, 5.000000
45, -5, 5.000000
82, -121, 5.000000
59, -60, 5.000000
80, 6, -10.000000
66, 41, 5.000000
2, -56, 5.000000
55, -138, 5.000000
52, 116, 5.000000
15, 96, -10.000000
16, -105, 5.000000
69, -109, 5.000000
38, 131, 5.000000
46, -70, 5.000000
83, -84, 5.000000
65, 144, 5.000000
28, 28, 5.000000
3, -85, 5.000000
40, -65, 5.000000
14, 91, -10.000000
70, -30, 5.000000
84, -27, -10.000000
41, 40, 5.000000
27, -45, 5.000000
27, 77, 5.000000
4, -134, 5.000000
41, -16, 5.000000
70, 60, 5.000000
14, -57, 5.000000
51, -133, 5.000000
40, 127, 5.000000
3, 117, -10.000000
28, -126, 5.000000
65, -120, 5.000000
74, 130, 5.000000
46, 36, 5.000000
69, 141, 5.000000
16, 23, 5.000000
15, -68, 5.000000
52, -86, 5.000000
2, 86, -10.000000
66, -7, 5.000000
59, 24, 5.000000
45, 37, 5.000000
39, -28, 5.000000
76, -142, 5.000000
31, 86, 5.000000
53, -27, 5.000000
1, 135, 5.000000
58, 67, 5.000000
21, 61, -10.000000
10, -14, 5.000000
44, 114, 5.000000
7, 126, -10.000000
24, -115, 5.000000
77, -67, 5.000000
34, 43, 0.000000
20, 106, -10.000000
11, -127, 5.000000
48, -107, 5.000000
6, 77, -10.000000
78, -12, 5.000000
63, 5, 5.000000
33, 82, 5.000000
35, -23, 5.000000
72, -131, 5.000000
49, -38, 5.000000
53, 128, 5.000000
62, 86, 5.000000
9, 42, -10.000000
22, -23, 5.000000
36, -72, 5.000000
73, -78, 5.000000
50, -149, 5.000000
38, 62, 5.000000
8, 125, -10.000000
23, -102, 5.000000
60, -128, 5.000000
37, -137, 5.000000
74, -61, 5.000000
51, 46, 5.000000
17, -43, 5.000000
37, 79, 5.000000
47, -14, 5.000000
61, -49, 5.000000
41, 149, 5.000000
4, -19, 5.000000
50, 93, 5.000000
13, 39, -10.000000
18, -100, 5.000000
71, -86, 5.000000
32, -93, 5.000000
85, -89, 5.000000
26, 5, 5.000000
5, -70, 5.000000
42, -76, 5.000000
12, 112, -10.000000
19, -105, 5.000000
56, -117, 5.000000
86, -34, -10.000000
83, 61, -5.000000
16, 130, -10.000000
55, 35, 5.000000
29, -62, 5.000000
25, 116, 5.000000
43, -113, 5.000000
80, -109, 5.000000
57, -68, 5.000000
82, 14, -5.000000
0, -16, 5.000000
54, 104, 5.000000
1, 28, -10.000000
30, -109, 5.000000
67, -89, 5.000000
81, -28, 5.000000
58, -139, 5.000000
10, -135, 5.000000
30, 16, 5.000000
1, -89, 5.000000
54, -85, 5.000000
0, 67, -10.000000
68, -2, 5.000000
87, 54, -5.000000
57, 7, 5.000000
43, 52, 5.000000
25, -49, 5.000000
29, 121, 5.000000
55, -104, 5.000000
19, 44, -10.000000
12, -53, 5.000000
42, 119, 5.000000
5, 1, 5.000000
26, -122, 5.000000
79, -80, 5.000000
32, 16, 5.000000
18, 31, -10.000000
13, -108, 5.000000
50, -98, 5.000000
4, 94, -10.000000
64, -31, 5.000000
89, 82, -5.000000
75, 35, -5.000000
61, 12, 5.000000
47, 73, 5.000000
37, -4, 5.000000
17, 110, -10.000000
51, -107, 5.000000
88, -119, 5.000000
88, 5, -10.000000
23, 33, 5.000000
8, -58, 5.000000
46, 130, 5.000000
38, -123, 5.000000
75, -115, 5.000000
89, -2, -10.000000
36, 3, 5.000000
22, 106, 5.000000
9, -103, 5.000000
62, -19, 5.000000
76, -44, 5.000000
79, 28, -5.000000
49, 25, 5.000000
35, 90, 5.000000
33, -31, 5.000000
21, 147, 5.000000
63, -90, 5.000000
6, -10, 5.000000
43, -136, 5.000000
11, 50, -10.000000
20, -47, 5.000000
34, -112, 5.000000
87, -98, 5.000000
24, 54, 5.000000
7, -67, 5.000000
44, -55, 5.000000
10, 73, -10.000000
21, -114, 5.000000
58, -8, 5.000000
72, -41, 5.000000
81, 84, -5.000000
67, 9, 5.000000
53, 38, 5.000000
31, -43, 5.000000
39, 87, 5.000000
45, -106, 5.000000
82, -96, 5.000000
9, 128, -10.000000
59, -69, 5.000000
57, 140, 5.000000
80, 27, -5.000000
2, -27, 5.000000
55, -147, 5.000000
52, 145, 5.000000
15, 15, 5.000000
16, -84, 5.000000
69, -66, 5.000000
46, -97, 5.000000
83, -109, 5.000000
86, 112, -5.000000
65, 139, 5.000000
28, 57, 0.000000
40, -60, 5.000000
14, 124, -10.000000
17, -141, 5.000000
70, -121, 5.000000
84, -62, 5.000000
85, 41, -5.000000
71, 10, 5.000000
41, 51, 5.000000
27, -10, 5.000000
64, -132, 5.000000
27, 96, 5.000000
41, -101, 5.000000
13, 141, 5.000000
61, 129, 5.000000
14, -24, 5.000000
40, 132, 5.000000
3, 24, -10.000000
28, -65, 5.000000
65, -93, 5.000000
42, -150, 5.000000
88, 144, 5.000000
74, 111, 5.000000
46, 9, 5.000000
16, 44, -10.000000
52, -41, 5.000000
2, 115, -10.000000
66, -110, 5.000000
73, 62, 5.000000
39, -61, 5.000000
31, 125, 5.000000
53, -128, 5.000000
49, 150, 5.000000
21, 24, 5.000000
10, -33, 5.000000
44, 143, 5.000000
7, 21, -10.000000
24, -78, 5.000000
77, -104, 5.000000
54, -143, 5.000000
78, 90, -5.000000
6, -147, 5.000000
34, 4, 5.000000
20, 87, -10.000000
48, -22, 5.000000
6, 102, -10.000000
78, -103, 5.000000
77, 51, -5.000000
24, 129, 5.000000
35, -52, 5.000000
49, -67, 5.000000
9, 13, 5.000000
22, -62, 5.000000
36, -123, 5.000000
73, -107, 5.000000
80, 150, 5.000000
66, 89, -5.000000
2, -136, 5.000000
15, 144, 5.000000
38, 19, 5.000000
8, 66, -10.000000
23, -143, 5.000000
60, -3, 5.000000
74, -84, 5.000000
65, 0, 5.000000
28, 140, 5.000000
17, -24, 5.000000
47, -39, 5.000000
61, -86, 5.000000
75, -137, 5.000000
13, 2, 5.000000
18, -71, 5.000000
71, -63, 5.000000
32, -104, 5.000000
85, -126, 5.000000
84, 105, -5.000000
70, 76, -5.000000
14, -137, 5.000000
40, 15, 5.000000
3, 133, -10.000000
26, 46, 0.000000
42, -47, 5.000000
12, 77, -10.000000
19, -134, 5.000000
56, -16, 5.000000
86, -77, 5.000000
83, 32, -5.000000
69, 29, -5.000000
29, -3, 5.000000
43, -94, 5.000000
80, -88, 5.000000
57, -89, 5.000000
82, 43, -5.000000
39, -140, 5.000000
1, 55, -10.000000
30, -76, 5.000000
67, -54, 5.000000
72, 124, 5.000000
58, 51, 5.000000
44, 2, 5.000000
7, 142, 5.000000
30, 53, 0.000000
54, -52, 5.000000
0, 120, -10.000000
68, -101, 5.000000
87, 45, -5.000000
25, -14, 5.000000
55, -73, 5.000000
83, -147, 5.000000
35, -135, 5.000000
19, 19, 5.000000
5, 44, -10.000000
26, -93, 5.000000
79, -33, 5.000000
76, 119, 5.000000
62, 38, 5.000000
85, 143, 5.000000
18, 56, -10.000000
50, -5, 5.000000
4, 123, -10.000000
64, -122, 5.000000
89, 117, -10.000000
75, 6, 5.000000
60, -144, 5.000000
37, -57, 5.000000
51, -72, 5.000000
88, -82, 5.000000
88, 42, -5.000000
51, 94, 5.000000
60, 144, 5.000000
23, 28, 5.000000
38, -98, 5.000000
75, -32, 5.000000
89, -31, -10.000000
64, 66, 5.000000
50, 45, 5.000000
73, 148, 5.000000
22, 79, 5.000000
62, -10, 5.000000
76, -79, 5.000000
79, 59, -5.000000
5, -54, 5.000000
56, -133, 5.000000
33, -60, 5.000000
63, -115, 5.000000
55, 83, 5.000000
2, -2, 5.000000
48, 131, 5.000000
11, 9, 5.000000
34, -115, 5.000000
87, -11, -10.000000
68, 93, -5.000000
54, 24, 5.000000
44, -26, 5.000000
81, -140, 5.000000
10, 82, -10.000000
58, -27, 5.000000
72, -68, 5.000000
81, 111, 5.000000
67, 44, 5.000000
1, -41, 5.000000
31, -16, 5.000000
45, -79, 5.000000
82, -67, 5.000000
59, -98, 5.000000
57, 119, 5.000000
80, 48, -5.000000
43, 68, 5.000000
15, 42, -10.000000
69, -39, 5.000000
46, -128, 5.000000
83, -10, -10.000000
86, 85, -5.000000
56, 40, 5.000000
42, 7, 5.000000
40, -23, 5.000000
14, 97, -10.000000
70, -104, 5.000000
84, -81, 5.000000
85, 20, -5.000000
32, 128, 5.000000
71, 33, -5.000000
13, -28, 5.000000
27, -19, 5.000000
27, 135, 5.000000
41, -66, 5.000000
71, -149, 5.000000
61, 124, 5.000000
47, 57, 5.000000
3, 63, -10.000000
65, -58, 5.000000
42, -137, 5.000000
74, 72, -5.000000
60, 43, 5.000000
23, 145, 5.000000
52, -4, 5.000000
89, -146, 5.000000
2, 108, -10.000000
66, -113, 5.000000
73, 1, 5.000000
36, 147, 5.000000
9, -23, 5.000000
39, -34, 5.000000
53, -85, 5.000000
79, 140, 5.000000
49, 105, 5.000000
35, 42, 0.000000
21, 3, 5.000000
7, 48, -10.000000
77, -13, 5.000000
54, -150, 5.000000
78, 127, 5.000000
6, -122, 5.000000
48, 62, 5.000000
11, 130, -10.000000
11, -133, 5.000000
48, -49, 5.000000
6, 123, -10.000000
78, -126, 5.000000
77, 14, -5.000000
7, -51, 5.000000
21, -2, 5.000000
35, -45, 5.000000
49, -112, 5.000000
79, -143, 5.000000
53, 86, 5.000000
39, 39, 5.000000
9, 16, 5.000000
73, -8, 5.000000
66, 114, 5.000000
2, -107, 5.000000
89, 147, 5.000000
52, 1, 5.000000
23, -148, 5.000000
60, -38, 5.000000
74, -119, 5.000000
42, 138, 5.000000
65, 59, 5.000000
3, -34, 5.000000
47, -60, 5.000000
61, -123, 5.000000
41, 67, 5.000000
27, 16, 5.000000
13, 29, -10.000000
71, -36, 5.000000
32, -131, 5.000000
85, -19, -10.000000
84, 86, -5.000000
70, 97, -5.000000
14, -104, 5.000000
40, 20, 5.000000
42, -6, 5.000000
56, -43, 5.000000
86, -108, 5.000000
83, 7, -10.000000
46, 121, 5.000000
69, 56, 5.000000
15, -53, 5.000000
43, -71, 5.000000
80, -51, 5.000000
57, -118, 5.000000
59, 111, 5.000000
82, 68, -5.000000
45, 80, 5.000000
31, 13, 5.000000
1, 42, -10.000000
67, -47, 5.000000
81, -110, 5.000000
72, 65, 5.000000
58, 28, 5.000000
10, -81, 5.000000
81, 149, 5.000000
44, 31, 5.000000
54, -31, 5.000000
68, -96, 5.000000
87, 8, -10.000000
34, 116, 5.000000
11, -12, 5.000000
48, -134, 5.000000
63, 112, 5.000000
33, 37, 0.000000
56, 130, 5.000000
5, 55, -10.000000
79, -6, 5.000000
76, 76, -5.000000
62, 11, 5.000000
22, -78, 5.000000
50, -44, 5.000000
64, -69, 5.000000
89, 24, -10.000000
75, 29, -5.000000
38, 99, 5.000000
23, -31, 5.000000
60, -147, 5.000000
47, 147, 5.000000
88, -45, -10.000000
88, 79, -5.000000
51, 69, 5.000000
37, 58, 5.000000
60, 141, 5.000000
75, -57, 5.000000
89, -124, 5.000000
64, 103, 5.000000
4, -102, 5.000000
50, 6, 5.000000
18, -55, 5.000000
85, -142, 5.000000
62, -37, 5.000000
76, -114, 5.000000
56, -2, 5.000000
79, 38, -5.000000
26, 94, 5.000000
5, -43, 5.000000
19, -22, 5.000000
35, 132, 5.000000
83, 144, 5.000000
55, 78, 5.000000
25, 15, 5.000000
87, -48, 5.000000
68, 122, 5.000000
0, -123, 5.000000
54, 61, 5.000000
30, -60, 5.000000
7, -137, 5.000000
58, -50, 5.000000
72, -127, 5.000000
81, 2, -10.000000
67, 51, 5.000000
30, 69, 5.000000
1, -54, 5.000000
39, 137, 5.000000
82, -42, 5.000000
57, 90, 5.000000
80, 85, -5.000000
43, 91, 5.000000
29, 4, 5.000000
69, -28, 5.000000
83, -35, 5.000000
39, -2, 5.000000
86, 78, -5.000000
56, 13, 5.000000
19, 131, 5.000000
12, -80, 5.000000
42, 32, 5.000000
26, -45, 5.000000
3, -136, 5.000000
14, 138, -10.000000
70, -67, 5.000000
84, -108, 5.000000
85, 127, 5.000000
32, 101, 5.000000
71, 60, 5.000000
18, 72, -10.000000
4, 11, 5.000000
75, 150, 5.000000
61, 87, 5.000000
47, 36, 5.000000
17, 17, 5.000000
28, -143, 5.000000
65, -7, 5.000000
74, 85, -5.000000
60, 0, 5.000000
23, 140, 5.000000
8, -69, 5.000000
38, -18, 5.000000
15, -147, 5.000000
2, 137, 5.000000
66, -88, 5.000000
80, -137, 5.000000
73, 100, 5.000000
36, 120, 5.000000
22, 63, -10.000000
9, -52, 5.000000
49, 76, 5.000000
35, 49, 0.000000
33, -76, 5.000000
24, -132, 5.000000
77, -50, 5.000000
78, 96, -5.000000
25, 148, 5.000000
6, -101, 5.000000
48, 19, 5.000000
20, -82, 5.000000
34, -3, 5.000000
78, -89, 5.000000
54, 136, 5.000000
77, 105, 5.000000
24, 75, 5.000000
7, -24, 5.000000
44, -138, 5.000000
10, 34, -10.000000
21, -39, 5.000000
49, -149, 5.000000
53, 113, 5.000000
31, -128, 5.000000
39, 2, 5.000000
45, -63, 5.000000
73, -61, 5.000000
66, 111, 5.000000
2, -114, 5.000000
52, 46, 5.000000
15, 90, -10.000000
16, -47, 5.000000
46, -16, 5.000000
74, -110, 5.000000
88, -147, 5.000000
65, 94, 5.000000
28, 70, 5.000000
3, -27, 5.000000
40, -135, 5.000000
14, 17, 5.000000
13, -140, 5.000000
41, 102, 5.000000
27, -99, 5.000000
64, 129, 5.000000
27, 55, 0.000000
41, -50, 5.000000
71, -5, 5.000000
85, -56, 5.000000
84, 51, -5.000000
70, 122, 5.000000
17, 142, 5.000000
14, -67, 5.000000
40, 57, 5.000000
3, 79, -10.000000
28, -60, 5.000000
65, -138, 5.000000
86, -119, 5.000000
83, 106, -5.000000
46, 98, 5.000000
69, 67, 5.000000
16, 81, -10.000000
15, -10, 5.000000
52, -148, 5.000000
55, 144, 5.000000
2, 28, -10.000000
80, -30, 5.000000
57, -147, 5.000000
59, 66, 5.000000
9, -135, 5.000000
82, 97, -5.000000
45, 107, 5.000000
39, -82, 5.000000
31, 40, 0.000000
53, -37, 5.000000
67, -12, 5.000000
81, -75, 5.000000
72, 38, -5.000000
58, 121, 5.000000
21, 115, -10.000000
10, -120, 5.000000
44, 52, 5.000000
7, 64, -10.000000
24, -57, 5.000000
87, 103, -5.000000
34, 81, 5.000000
34, -144, 5.000000
20, 44, -10.000000
11, -53, 5.000000
43, 133, 5.000000
6, 11, 5.000000
63, 95, 5.000000
21, -146, 5.000000
33, 24, 5.000000
35, -93, 5.000000
49, -32, 5.000000
79, -31, 5.000000
76, 41, -5.000000
62, 108, 5.000000
9, 96, -10.000000
22, -105, 5.000000
36, -14, 5.000000
89, 3, -10.000000
75, 112, 5.000000
38, 68, 5.000000
46, -129, 5.000000
8, 55, -10.000000
23, -36, 5.000000
88, -8, -10.000000
88, 116, -10.000000
51, 104, 5.000000
17, -109, 5.000000
37, 5, 5.000000
47, -76, 5.000000
61, -11, 5.000000
75, -38, 5.000000
89, -81, 5.000000
64, 28, 5.000000
4, -89, 5.000000
50, 99, 5.000000
13, 109, -10.000000
18, -30, 5.000000
32, -19, 5.000000
22, 133, 5.000000
79, 77, -5.000000
26, 123, 5.000000
5, -16, 5.000000
42, -118, 5.000000
12, 58, -10.000000
19, -47, 5.000000
55, 101, 5.000000
29, -120, 5.000000
25, 50, 5.000000
43, -55, 5.000000
57, -6, 5.000000
87, -49, 5.000000
68, 7, 5.000000
0, -70, 5.000000
54, 86, 5.000000
1, 90, -10.000000
30, -23, 5.000000
58, 140, 5.000000
81, 37, -5.000000
67, 86, -5.000000
30, 110, 5.000000
1, -19, 5.000000
54, -111, 5.000000
0, 13, 5.000000
82, -13, -10.000000
57, 61, 5.000000
80, 106, 5.000000
43, 126, 5.000000
25, -123, 5.000000
29, 63, 0.000000
55, -62, 5.000000
16, -133, 5.000000
83, -64, 5.000000
86, 35, -5.000000
33, 149, 5.000000
56, 114, 5.000000
19, 102, -10.000000
12, -115, 5.000000
42, 77, 5.000000
5, 71, -10.000000
26, -4, 5.000000
85, 90, -5.000000
32, 90, 5.000000
71, 91, -5.000000
18, 101, -10.000000
13, -38, 5.000000
50, -92, 5.000000
4, 16, 5.000000
61, 50, 5.000000
84, 149, 5.000000
47, 3, 5.000000
37, -78, 5.000000
17, 52, -10.000000
51, -49, 5.000000
28, -146, 5.000000
74, 62, -5.000000
37, 138, 5.000000
60, 125, 5.000000
23, 107, 5.000000
8, -128, 5.000000
38, -61, 5.000000
50, 150, 5.000000
73, 79, -5.000000
36, 69, 0.000000
22, 16, 5.000000
9, -41, 5.000000
62, -85, 5.000000
53, -143, 5.000000
49, 39, 5.000000
72, 128, 5.000000
35, 20, 5.000000
33, -81, 5.000000
63, -8, 5.000000
78, 5, -10.000000
6, -68, 5.000000
48, 104, 5.000000
11, 124, -10.000000
20, -117, 5.000000
34, -42, 5.000000
77, 68, -5.000000
24, 112, 5.000000
7, -121, 5.000000
44, -109, 5.000000
10, 15, 5.000000
21, -60, 5.000000
58, -66, 5.000000
1, -134, 5.000000
53, 28, 5.000000
31, -81, 5.000000
76, 147, 5.000000
39, 25, 5.000000
45, -36, 5.000000
59, -27, 5.000000
66, 8, 5.000000
2, -85, 5.000000
52, 75, 5.000000
15, 65, -10.000000
16, -10, 5.000000
69, -140, 5.000000
46, -43, 5.000000
74, -129, 5.000000
65, 113, 5.000000
28, 99, 5.000000
3, -120, 5.000000
40, -98, 5.000000
51, 130, 5.000000
14, 58, -10.000000
70, -51, 5.000000
41, 9, 5.000000
27, -80, 5.000000
27, 42, 0.000000
41, -47, 5.000000
84, 24, -5.000000
70, 31, -5.000000
14, -90, 5.000000
40, 94, 5.000000
3, 82, -10.000000
28, -31, 5.000000
26, 145, 5.000000
83, 81, -5.000000
46, 71, 5.000000
38, -130, 5.000000
69, 110, 5.000000
16, 118, -10.000000
15, -99, 5.000000
52, -119, 5.000000
55, 143, 5.000000
2, 57, -10.000000
66, -40, 5.000000
59, 57, 5.000000
82, 122, 5.000000
45, 6, 5.000000
39, -123, 5.000000
31, 55, 0.000000
53, -58, 5.000000
72, 11, 5.000000
58, 98, 5.000000
21, 94, -10.000000
10, -107, 5.000000
63, -147, 5.000000
44, 81, 5.000000
7, 95, -10.000000
24, -20, 5.000000
30, 132, 5.000000
78, 144, 5.000000
87, 66, -5.000000
34, 74, 0.000000
34, -147, 5.000000
20, 9, 5.000000
11, -82, 5.000000
48, -76, 5.000000
6, 44, -10.000000
78, -41, 5.000000
63, 58, 5.000000
33, 115, 5.000000
35, -122, 5.000000
12, -137, 5.000000
49, -5, 5.000000
76, 6, 5.000000
62, 113, 5.000000
9, 75, -10.000000
22, -120, 5.000000
59, -130, 5.000000
36, -33, 5.000000
18, 139, 5.000000
89, 38, -5.000000
75, 87, -5.000000
38, 89, 5.000000
8, 28, -10.000000
23, -69, 5.000000
60, -89, 5.000000
74, -30, 5.000000
51, 15, 5.000000
17, -74, 5.000000
37, 96, 5.000000
47, -109, 5.000000
8, -134, 5.000000
61, -48, 5.000000
64, 49, 5.000000
4, -52, 5.000000
50, 124, 5.000000
13, 72, -10.000000
71, -117, 5.000000
32, -62, 5.000000
85, -72, 5.000000
70, 138, 5.000000
79, 104, 5.000000
26, 100, 5.000000
5, -101, 5.000000
42, -105, 5.000000
12, 23, -10.000000
19, -76, 5.000000
56, -86, 5.000000
33, -139, 5.000000
86, -7, -10.000000
55, 0, 5.000000
29, -93, 5.000000
25, 85, 5.000000
43, -20, 5.000000
20, -147, 5.000000
57, -35, 5.000000
68, 44, 5.000000
0, -33, 5.000000
54, 75, 5.000000
1, 125, -10.000000
30, -14, 5.000000
67, -124, 5.000000
81, -59, 5.000000
81, 56, -5.000000
67, 125, 5.000000
30, 115, 5.000000
1, -128, 5.000000
54, -118, 5.000000
0, 34, -10.000000
68, -35, 5.000000
57, 32, 5.000000
43, 21, 5.000000
25, -88, 5.000000
29, 90, 5.000000
55, -7, 5.000000
86, 4, -10.000000
33, 136, 5.000000
56, 87, 5.000000
19, 77, -10.000000
12, -22, 5.000000
42, 86, 5.000000
5, 98, -10.000000
26, -103, 5.000000
79, -111, 5.000000
70, -149, 5.000000
85, 69, -5.000000
32, 63, 0.000000
71, 118, 5.000000
18, 126, -10.000000
13, -75, 5.000000
50, -127, 5.000000
4, 61, -10.000000
64, -64, 5.000000
61, 45, 5.000000
8, 135, -10.000000
47, 110, 5.000000
37, -99, 5.000000
17, 79, -10.000000
51, -14, 5.000000
74, 27, -5.000000
37, 149, 5.000000
60, 90, 5.000000
23, 70, 5.000000
8, -27, 5.000000
38, -92, 5.000000
75, -86, 5.000000
89, -33, -10.000000
66, -130, 5.000000
18, -142, 5.000000
73, 82, -5.000000
36, 34, 5.000000
59, 131, 5.000000
22, 117, 5.000000
9, -70, 5.000000
62, -116, 5.000000
76, -5, 5.000000
49, 58, 5.000000
12, 138, -10.000000
35, 123, 5.000000
33, -126, 5.000000
63, -57, 5.000000
78, 46, -5.000000
6, -47, 5.000000
48, 77, 5.000000
11, 83, -10.000000
20, -16, 5.000000
34, 144, 5.000000
34, -77, 5.000000
87, -65, 5.000000
78, -147, 5.000000
30, -135, 5.000000
77, 95, -5.000000
24, 21, 5.000000
7, -94, 5.000000
44, -88, 5.000000
10, 104, -10.000000
21, -81, 5.000000
58, -101, 5.000000
72, -10, 5.000000
53, 7, 5.000000
31, -54, 5.000000
39, 116, 5.000000
45, -9, 5.000000
82, -125, 5.000000
59, -40, 5.000000
66, 37, 5.000000
2, -60, 5.000000
55, -142, 5.000000
52, 112, 5.000000
15, 108, -10.000000
16, -117, 5.000000
69, -97, 5.000000
38, 135, 5.000000
46, -66, 5.000000
83, -80, 5.000000
86, 147, 5.000000
26, -148, 5.000000
65, 148, 5.000000
28, 24, 5.000000
3, -81, 5.000000
40, -93, 5.000000
14, 95, -10.000000
70, -26, 5.000000
84, -31, -10.000000
41, 44, 5.000000
27, -41, 5.000000
27, 65, 5.000000
41, -12, 5.000000
84, 5, -10.000000
70, 48, 5.000000
14, -53, 5.000000
51, -129, 5.000000
40, 99, 5.000000
3, 121, -10.000000
28, -98, 5.000000
65, -116, 5.000000
74, 142, 5.000000
46, 40, 5.000000
69, 137, 5.000000
16, 11, 5.000000
15, -72, 5.000000
52, -74, 5.000000
2, 82, -10.000000
66, -11, 5.000000
59, 28, 5.000000
45, 33, 5.000000
39, -32, 5.000000
76, -146, 5.000000
31, 82, 5.000000
0, -135, 5.000000
53, -31, 5.000000
72, 16, -5.000000
58, 79, 5.000000
21, 57, -10.000000
10, -1, 5.000000
44, 110, 5.000000
7, 122, -10.000000
24, -111, 5.000000
77, -71, 5.000000
34, 39, 0.000000
20, 118, -10.000000
11, -123, 5.000000
48, -119, 5.000000
6, 65, -10.000000
78, -8, 5.000000
63, 1, 5.000000
33, 86, 5.000000
35, -19, 5.000000
49, -34, 5.000000
53, 140, 5.000000
62, 90, 5.000000
9, 46, -10.000000
22, -19, 5.000000
36, -92, 5.000000
73, -74, 5.000000
38, 50, 5.000000
8, 97, -10.000000
23, -106, 5.000000
60, -100, 5.000000
37, -141, 5.000000
74, -49, 5.000000
28, 147, 5.000000
51, 50, 5.000000
17, -55, 5.000000
37, 75, 5.000000
47, -2, 5.000000
84, -140, 5.000000
61, -53, 5.000000
4, -23, 5.000000
50, 89, 5.000000
13, 35, -10.000000
18, -104, 5.000000
71, -90, 5.000000
32, -89, 5.000000
85, -93, 5.000000
62, -150, 5.000000
26, 1, 5.000000
5, -90, 5.000000
42, -80, 5.000000
12, 108, -10.000000
19, -101, 5.000000
56, -113, 5.000000
86, -46, 5.000000
16, 134, -10.000000
55, 63, 5.000000
29, -34, 5.000000
25, 120, 5.000000
43, -125, 5.000000
80, -105, 5.000000
57, -64, 5.000000
82, 10, -10.000000
45, 150, 5.000000
0, -12, 5.000000
54, 108, 5.000000
1, 16, 5.000000
30, -105, 5.000000
67, -85, 5.000000
81, -40, 5.000000
58, -143, 5.000000
30, 20, 5.000000
1, -69, 5.000000
54, -81, 5.000000
0, 71, -10.000000
68, -6, 5.000000
87, 50, -5.000000
57, 11, 5.000000
43, 40, 5.000000
25, -45, 5.000000
29, 117, 5.000000
55, -108, 5.000000
19, 48, -10.000000
